client_id,key_info
230300001507,A801262533;42901505;10;0;
121200468625,0358998665;39833063;20;0;
130100093338,0358998673;7682728;20;0;
121200468623,A801262779;39833062;10;0;
160100375500,0358998682;43257067;20;0;
121200468625,A801263000;39833063;10;0;
130100093338,A801263204;7682728;10;0;
160100375500,A801263416;43257067;10;0;
250400135990,0358998738;13456168;20;0;
324800143008,0358998759;40323905;20;0;
310110190136,0358998776;815459051;20;0;
250400135990,A801264200;13456168;10;0;
324800143008,A801264454;40323905;10;0;
390100177158,0358998808;38271198;20;0;
310110190136,A801264682;815459051;10;0;
300100183239,0358998823;38366045;20;0;
066100094988,0358998851;8364843;20;0;
390100177158,A801265078;38271198;10;0;
184500171781,0358998867;884269041;20;0;
300100183239,A801265379;38366045;10;0;
390100177159,0358998877;38271199;20;0;
066100094988,A801265523;8364843;10;0;
010100103151,0358998883;14997065;20;0;
121200468626,0358998897;39833065;20;0;
184500171781,A801265719;884269041;10;0;
010100103151,A801265905;14997065;10;0;
121200468626,A801266147;39833065;10;0;
031500270192,0358998942;45368269;20;0;
251600097586,0358998959;14597718;20;0;
100100060617,0358998983;15353005;20;0;
251600097586,A801266862;14597718;10;0;
130100093339,0358998996;7682729;20;0;
100100060617,A801267313;15353005;10;0;
130100093339,A801267436;7682729;10;0;
270100160722,0358999052;39152648;20;0;
080100202063,0358999063;37979543;20;0;
270100160722,A801268343;39152648;10;0;
031500270193,0358999108;45368270;20;0;
260200071332,0358999109;25371242;20;0;
390100177160,0358999119;38271200;20;0;
103400069068,0358999131;12165862;20;0;
031500270193,A801268911;45368270;10;0;
260200071332,A801268937;25371242;10;0;
390100177160,A801269103;38271200;10;0;
182900126018,0358999184;4395376;20;0;
103400069068,A801269488;12165862;10;0;
182600099488,0358999208;4483520;20;0;
230200002527,0358999211;40602526;20;0;
182900126018,A801269852;4395376;10;0;
230200002527,A801270162;40602526;10;0;
182600099488,A801270188;4483520;10;0;
080100202065,0358999246;37979545;20;0;
390100177161,0358999256;38271201;20;0;
230100181046,0358999267;820473888;20;0;
160300011697,0358999277;40811695;20;0;
080100202065,A801270706;37979545;10;0;
390100177161,A801270811;38271201;10;0;
230100181046,A801271037;820473888;10;0;
160300011697,A801271100;40811695;10;0;
204000178293,0358999334;37433096;20;0;
120900174270,0358999341;825067713;20;0;
021900021435,0358999365;32221237;20;0;
116300072076,0358999366;12560065;20;0;
204000178293,A801272017;37433096;10;0;
120900174270,A801272156;825067713;10;0;
021900021435,A801272596;32221237;10;0;
116300072076,A801272619;12560065;10;0;
120800255173,0358999418;42636448;20;0;
120800255173,A801273241;42636448;10;0;
121200468627,0358999446;39833066;20;0;
180900101742,0358999457;22841199;20;0;
280100133546,0358999478;41032849;20;0;
121200468627,A801273657;39833066;10;0;
180900101742,A801273893;22841199;10;0;
280100133546,A801274001;41032849;10;0;
031500270195,A801274352;45368271;10;0;
208600030189,0358999569;33730090;20;0;
210100200950,0358999587;36891602;20;0;
208600030189,A801275104;33730090;10;0;
300100183240,0358999614;38366046;20;0;
120800255175,0358999623;42636449;20;0;
210100200950,A801275447;36891602;10;0;
300100183240,A801275748;38366046;10;0;
120800255175,A801275803;42636449;10;0;
208800044950,0358999653;27944520;20;0;
185400224465,0358999685;40012375;20;0;
208800044950,A801276320;27944520;10;0;
185400224465,A801276613;40012375;10;0;
208800044951,0358999742;27944521;20;0;
280100133547,0358999741;41032850;20;0;
300100183241,0358999762;38366047;20;0;
280100133547,A801277295;41032850;10;0;
208800044951,A801277300;27944521;10;0;
300100183241,A801277766;38366047;10;0;
210300042368,A801277910;36342255;10;0;
120900174271,0358999831;825067715;20;0;
120900174271,A801278615;825067715;10;0;
030680210645,0358999987;42812967;20;0;
030680210645,A801280735;42812967;10;0;
012200073472,0359000078;6969888;20;0;
300100183242,0359000079;38366048;20;0;
189900095031,0359000094;33939216;20;0;
300100183242,A801282135;38366048;10;0;
012200073472,A801282119;6969888;10;0;
189900095031,A801282347;33939216;10;0;
151600009529,0359000140;42109533;20;0;
151600009529,A801283107;42109533;10;0;
179200076401,0359000185;18164145;20;0;
280100133548,0359000200;41032851;20;0;
179200076401,A801283636;18164145;10;0;
300100183243,0359000219;38366049;20;0;
280100133548,A801283856;41032851;10;0;
300100183243,A801284137;38366049;10;0;
280200038487,0359000285;35638488;20;0;
080100202066,0359000292;37979546;20;0;
280200038487,A801285175;35638488;10;0;
130900001431,0359000333;40101450;20;0;
090200108502,0359000343;12872053;20;0;
160100375501,0359000357;43257068;20;0;
130900001431,A801285662;40101450;10;0;
187601070397,A801285816;7347130;10;0;
090200108502,A801285832;12872053;10;0;
160100375501,A801286147;43257068;10;0;
251100059446,0359000486;14155413;20;0;
300100183245,0359000511;38366050;20;0;
251100059446,A801287698;14155413;10;0;
252300035917,0359000527;24735791;20;0;
300100183245,A801288034;38366050;10;0;
252300035917,A801288149;24735791;10;0;
120412229189,0359000592;36796451;20;0;
196100024565,A801288759;28324281;10;0;
120412229189,A801289218;36796451;10;0;
131000003980,0359000622;43802796;20;0;
280100133549,0359000623;41032852;20;0;
196100024565,0359000627;28324281;20;0;
193000027886,0359000654;31227718;20;0;
131000003980,A801289909;43802796;10;0;
280100133549,A801289917;41032852;10;0;
189800133568,0359000658;43414356;20;0;
193000027886,A801290366;31227718;10;0;
189800133568,A801290390;43414356;10;0;
280100133550,0359000707;41032853;20;0;
320300024479,0359000722;2923840;20;0;
280100133550,A801290900;41032853;10;0;
090100259515,0359000747;39384318;20;0;
320300024479,A801291126;2923840;10;0;
090100259515,A801291477;39384318;10;0;
030900076371,0359000832;23275949;20;0;
204200126398,0359000838;38814407;20;0;
120800255176,0359000842;42636450;20;0;
030900076371,A801292805;23275949;10;0;
251500064775,0359000869;14463445;20;0;
204200126398,A801292936;38814407;10;0;
030250297112,0359000876;36936683;20;0;
120800255176,A801293005;42636450;10;0;
331900114308,0359000889;17893309;20;0;
170800007080,0359000895;41103595;20;0;
251500064775,A801293275;14463445;10;0;
120412229190,0359000913;36796452;20;0;
030250297112,A801293437;36936683;10;0;
090200108503,0359000918;12872055;20;0;
331900114308,A801293592;17893309;10;0;
170800007080,A801293746;41103595;10;0;
120412229190,A801293788;36796452;10;0;
188388200066,0359000976;21088747;20;0;
188388200066,A801294700;21088747;10;0;
230100181047,0359001037;820473889;20;0;
150500096828,0359001046;11791180;20;0;
230100181047,A801295413;820473889;10;0;
150500096828,A801295609;11791180;10;0;
010200099333,0359001107;11877102;20;0;
010200099333,A801296249;11877102;10;0;
280200038488,0359001147;35638489;20;0;
030680210646,0359001166;42812968;20;0;
280200038488,A801296778;35638489;10;0;
208800044952,0359001192;27944522;20;0;
030680210646,A801297091;42812968;10;0;
208800044952,A801297342;27944522;10;0;
390100177162,0359001251;38271202;20;0;
103400069069,0359001257;12165863;20;0;
131000003981,0359001262;43802797;20;0;
061600667050,0359001283;5392565;20;0;
390100177162,A801298241;38271202;10;0;
131000003981,A801298275;43802797;10;0;
120800255177,0359001310;42636451;20;0;
103400069069,A801298291;12165863;10;0;
181600005349,0359001321;34824951;20;0;
061600667050,A801298607;5392565;10;0;
120322145788,0359001337;38014679;20;0;
120800255177,A801298869;42636451;10;0;
120800255178,0359001357;42636452;20;0;
120322145788,A801299213;38014679;10;0;
120800255178,A801299556;42636452;10;0;
310110190137,0359001442;815459052;20;0;
310110190137,A801300624;815459052;10;0;
031500270196,0359001497;45368272;20;0;
390100177163,A801301052;38271203;10;0;
031500270196,A801301442;45368272;10;0;
120412229191,0359001532;36796453;20;0;
120800255179,0359001556;42636453;20;0;
120412229191,A801301866;36796453;10;0;
120800255180,0359001580;42636455;20;0;
120800255179,A801302121;42636453;10;0;
120800255180,A801302498;42636455;10;0;
300100183246,0359001629;38366051;20;0;
300100183246,A801303135;38366051;10;0;
252300035918,0359001675;24735792;20;0;
151500014993,0359001711;42207481;20;0;
252300035918,A801303656;24735792;10;0;
151500014993,A801304018;42207481;10;0;
031500270198,0359001802;45368275;20;0;
120800255181,0359001825;42636456;20;0;
183600148777,0359001865;39738621;20;0;
120800255181,A801305721;42636456;10;0;
183600148777,A801306109;39738621;10;0;
300100183247,0359001912;38366052;20;0;
160200016150,0359001951;35416146;20;0;
031500270197,0359001962;45368273;20;0;
251500064776,0359001961;14463446;20;0;
300100183247,A801306882;38366052;10;0;
160200016150,A801307359;35416146;10;0;
251500064776,A801307498;14463446;10;0;
031500270197,A801307511;45368273;10;0;
102720065756,0359002044;12455518;20;0;
320100085607,0359002059;22083546;20;0;
102720065756,A801308305;12455518;10;0;
320100085607,A801308622;22083546;10;0;
121300223461,0359002151;41524788;20;0;
121400145666,0359002161;38144715;20;0;
121300223461,A801309783;41524788;10;0;
121400145666,A801309856;38144715;10;0;
250400135991,0359002219;13456169;20;0;
250400135991,A801310815;13456169;10;0;
160200016151,0359002285;35416147;20;0;
160200016151,A801311528;35416147;10;0;
120100176716,0359002417;819576489;20;0;
310110190139,0359002418;815459055;20;0;
121400145667,0359002440;38144716;20;0;
120100176716,A801313198;819576489;10;0;
310110190139,A801313203;815459055;10;0;
250300070815,0359002449;13380600;20;0;
037100126400,0359002451;45502560;20;0;
204200126399,0359002475;38814408;20;0;
121400145667,A801313596;38144716;10;0;
250300070815,A801313821;13380600;10;0;
037100126400,A801313889;45502560;10;0;
204200126399,A801314209;38814408;10;0;
220100065533,0359002546;27065118;20;0;
220100065533,A801314932;27065118;10;0;
130800074803,A801314982;29744920;10;0;
181100036355,0359002608;26436375;20;0;
280200038489,A801315467;35638490;10;0;
120412229192,0359002622;36796455;20;0;
181100036355,A801315530;26436375;10;0;
120412229192,A801315873;36796455;10;0;
310200045695,0359002800;27143856;20;0;
310110190140,0359002824;815459056;20;0;
310200045695,A801318300;27143856;10;0;
210100200951,0359002860;36891603;20;0;
310110190140,A801318520;815459056;10;0;
080200054865,0359002861;27236667;20;0;
100800021265,0359002884;28920991;20;0;
210100200951,A801318944;36891603;10;0;
080200054865,A801318952;27236667;10;0;
100800021265,A801319275;28920991;10;0;
300100183248,0359002923;38366053;20;0;
280200038490,0359002941;35638491;20;0;
300100183248,A801319762;38366053;10;0;
310110190141,0359002954;815459057;20;0;
280200038490,A801320103;35638491;10;0;
120412229193,0359002984;36796456;20;0;
310110190141,A801320292;815459057;10;0;
390100177165,0359003019;38271205;20;0;
120412229193,A801320852;36796456;10;0;
183800176540,0359003024;8698127;20;0;
030900076372,0359003044;23275950;20;0;
390100177165,A801321248;38271205;10;0;
183800176540,A801321379;8698127;10;0;
121300223462,0359003084;41524789;20;0;
030900076372,A801321612;23275950;10;0;
210500001168,0359003095;42501168;20;0;
121300223462,A801321939;41524789;10;0;
230100181048,0359003110;820473890;20;0;
210500001168,A801322278;42501168;10;0;
120412229195,0359003136;36796457;20;0;
230100181048,A801322430;820473890;10;0;
120412229195,A801322668;36796457;10;0;
204200126400,0359003179;38814409;20;0;
204200126400,A801323428;38814409;10;0;
320600001425,0359003322;42701425;20;0;
130700070468,0359003347;29070156;20;0;
320600001425,A801325250;42701425;10;0;
130700070468,A801325810;29070156;10;0;
120322145789,0359003425;38014680;20;0;
120322145789,A801326743;38014680;10;0;
252200013943,0359003506;24613872;20;0;
252200013943,A801327804;24613872;10;0;
390100177166,0359003567;38271206;20;0;
185800036155,0359003607;22435491;20;0;
390100177166,A801328630;38271206;10;0;
185800036155,A801329123;22435491;10;0;
251100059447,0359003646;14155415;20;0;
251600097587,0359003687;14597719;20;0;
251100059447,A801329806;14155415;10;0;
191800030498,0359003697;22630132;20;0;
130700070469,0359003698;29070157;20;0;
251600097587,A801330132;14597719;10;0;
191800030498,A801330310;22630132;10;0;
130700070469,A801330302;29070157;10;0;
187700161070,0359003727;37132728;20;0;
280200038491,0359003751;35638492;20;0;
187700161070,A801330792;37132728;10;0;
121400145668,0359003765;38144717;20;0;
031500270002,0359003766;45368079;20;0;
280200038491,A801331243;35638492;10;0;
121400145668,A801331390;38144717;10;0;
031500270002,A801331421;45368079;10;0;
160200016152,0359003819;35416148;20;0;
160200016152,A801332118;35416148;10;0;
120322145790,0359003894;38014681;20;0;
150200695108,0359003912;17290043;20;0;
100100060618,0359003923;15353006;20;0;
120322145790,A801333229;38014681;10;0;
160100375502,0359003930;43257069;20;0;
150200695108,A801333423;17290043;10;0;
100100060618,A801333570;15353006;10;0;
184900190362,0359003956;43603447;20;0;
160100375502,A801333677;43257069;10;0;
130800074805,0359003971;29744921;20;0;
316201070469,0359003976;818256066;20;0;
184900190362,A801333960;43603447;10;0;
170800007081,0359003993;41103596;20;0;
130800074805,A801334291;29744921;10;0;
316201070469,A801334348;818256066;10;0;
390100177167,0359004019;38271207;20;0;
170800007081,A801334712;41103596;10;0;
390100177167,A801335051;38271207;10;0;
020290075698,0359004100;15150293;20;0;
010200099335,0359004117;11877103;20;0;
204000178296,0359004146;37433098;20;0;
020290075698,A801335970;15150293;10;0;
010200099335,A801336277;11877103;10;0;
121400145669,0359004173;38144718;20;0;
121000190585,0359004182;41406617;20;0;
204000178296,A801336502;37433098;10;0;
120800255182,0359004195;42636457;20;0;
251700046185,0359004204;14645536;20;0;
121400145669,A801336829;38144718;10;0;
121000190585,A801336887;41406617;10;0;
220500001843,A801336976;43701841;10;0;
120800255182,A801337045;42636457;10;0;
251700046185,A801337118;14645536;10;0;
320600001426,0359004275;42701426;20;0;
280100133551,0359004281;41032855;20;0;
116300072077,0359004297;12560066;20;0;
320600001426,A801338287;42701426;10;0;
031500270201,0359004309;45368278;20;0;
280100133551,A801338407;41032855;10;0;
116300072077,A801338538;12560066;10;0;
208700010202,A801338821;27709840;10;0;
120900174272,0359004367;825067716;20;0;
208700010202,0359004395;27709840;20;0;
120900174272,A801339665;825067716;10;0;
120200188699,0359004406;819683735;20;0;
020700055908,0359004426;26842307;20;0;
120200188699,A801340195;819683735;10;0;
020700055908,A801340446;26842307;10;0;
171000001519,0359004468;43901519;20;0;
390100177168,A801340802;38271208;10;0;
188388200067,0359004484;21088748;20;0;
171000001519,A801340959;43901519;10;0;
121000190586,0359004501;41406618;20;0;
188388200067,A801341303;21088748;10;0;
183300182321,0359004545;39024328;20;0;
121000190586,A801341670;41406618;10;0;
260200071333,0359004554;25371243;20;0;
060800001955,0359004557;42401949;20;0;
182000001706,0359004558;41901701;20;0;
330300005206,A801341840;2851422;10;0;
183300182321,A801342008;39024328;10;0;
260200071333,A801342121;25371243;10;0;
060800001955,A801342202;42401949;10;0;
182000001706,A801342244;41901701;10;0;
390100177169,0359004607;38271209;20;0;
120900174273,0359004625;825067717;20;0;
390100177169,A801342901;38271209;10;0;
120900174273,A801343101;825067717;10;0;
102720065757,0359004707;12455519;20;0;
102720065757,A801344026;12455519;10;0;
120100176717,0359004745;819576490;20;0;
030300105682,0359004778;43503932;20;0;
120100176717,A801344694;819576490;10;0;
070200022833,0359004788;24922561;20;0;
080200054866,0359004813;27236668;20;0;
030300105682,A801345187;43503932;10;0;
070200022833,A801345250;24922561;10;0;
080200054866,A801345501;27236668;10;0;
390100177170,0359004846;38271210;20;0;
181000068240,0359004868;26568355;20;0;
090300077793,0359004876;12958762;20;0;
390100177170,A801346010;38271210;10;0;
198800963779,0359004890;26275798;20;0;
151600009530,0359004907;42109535;20;0;
181000068240,A801346256;26568355;10;0;
198800963779,A801346604;26275798;10;0;
151600009530,A801346688;42109535;10;0;
251600097588,0359004961;14597720;20;0;
310500006670,0359004965;35506659;20;0;
179400043837,0359004989;18041578;20;0;
280100133552,0359004990;41032856;20;0;
310500006670,A801347294;35506659;10;0;
251600097588,A801347317;14597720;10;0;
151500014995,0359005012;42207482;20;0;
120600176671,0359005014;820156420;20;0;
179400043837,A801347600;18041578;10;0;
280100133552,A801347618;41032856;10;0;
151500014995,A801347943;42207482;10;0;
120600176671,A801347977;820156420;10;0;
204000178297,0359005064;37433099;20;0;
204000178297,A801348517;37433099;10;0;
390100177171,0359005112;38271211;20;0;
120100176718,0359005128;819576491;20;0;
390100177171,A801349199;38271211;10;0;
120100176718,A801349440;819576491;10;0;
230100181049,0359005303;820473891;20;0;
300100183249,0359005337;38366055;20;0;
230100181049,A801351895;820473891;10;0;
316201070470,0359005352;818256067;20;0;
300100183249,A801352265;38366055;10;0;
316201070470,A801352524;818256067;10;0;
160100375503,0359005395;43257070;20;0;
160300011699,0359005422;40811697;20;0;
160100375503,A801353075;43257070;10;0;
120412229197,0359005431;36796459;20;0;
270200003950,0359005458;41603949;20;0;
160300011699,A801353465;40811697;10;0;
120800255183,0359005471;42636458;20;0;
120412229197,A801353635;36796459;10;0;
270200003950,A801353902;41603949;10;0;
120800255183,A801353994;42636458;10;0;
280100133553,0359005537;41032857;20;0;
151200009098,0359005546;36509105;20;0;
280100133553,A801354940;41032857;10;0;
090100259516,0359005585;39384319;20;0;
121500103243,0359005588;46003292;20;0;
151200009098,A801355132;36509105;10;0;
160300011700,0359005612;40811698;20;0;
090100259516,A801355483;39384319;10;0;
121500103243,A801355514;46003292;10;0;
120500159095,0359005650;37229531;20;0;
160300011700,A801355784;40811698;10;0;
120500159095,A801356162;37229531;10;0;
280100133555,0359005701;41032858;20;0;
280100133555,A801357118;41032858;10;0;
121000190587,0359005764;41406619;20;0;
252000063078,0359005770;20262778;20;0;
121000190587,A801357752;41406619;10;0;
252000063078,A801357906;20262778;10;0;
160200016153,0359005822;35416149;20;0;
160200016153,A801358774;35416149;10;0;
011000054467,0359005880;6452516;20;0;
011000054467,A801359275;6452516;10;0;
121500103245,0359005936;46003293;20;0;
300100183250,0359005935;38366056;20;0;
100600041319,0359005944;25841745;20;0;
300100183250,A801360080;38366056;10;0;
121500103245,A801360072;46003293;10;0;
100600041319,A801360161;25841745;10;0;
250400135992,0359005991;13456170;20;0;
031300087571,0359006003;30386993;20;0;
250400135992,A801360763;13456170;10;0;
280100133556,0359006021;41032859;20;0;
250400135993,0359006025;13456171;20;0;
031300087571,A801360878;30386993;10;0;
280100133557,0359006034;41032860;20;0;
280100133556,A801361133;41032859;10;0;
280100133557,A801361395;41032860;10;0;
031500270203,0359006080;45368280;20;0;
183400230397,0359006108;36684341;20;0;
031500270203,A801361890;45368280;10;0;
031500270202,0359006116;45368279;20;0;
150900034476,0359006141;32334415;20;0;
030500215085,0359006142;820033973;20;0;
183400230397,A801362210;36684341;10;0;
090100259517,0359006172;39384320;20;0;
030500215085,A801362723;820033973;10;0;
150900034476,A801362757;32334415;10;0;
121400145670,0359006180;38144719;20;0;
010500016643,0359006192;36016522;20;0;
130100093343,0359006201;7682733;20;0;
090100259517,A801363101;39384320;10;0;
151500014996,0359006207;42207483;20;0;
251100059448,0359006209;14155416;20;0;
121400145670,A801363216;38144719;10;0;
010500016643,A801363347;36016522;10;0;
130100093343,A801363452;7682733;10;0;
151500014996,A801363575;42207483;10;0;
390100177172,0359006235;38271212;20;0;
251100059448,A801363630;14155416;10;0;
080200054867,0359006244;27236669;20;0;
390100177172,A801363957;38271212;10;0;
300100183251,0359006262;38366057;20;0;
210100200952,0359006266;36891605;20;0;
185400224466,0359006270;40012376;20;0;
080200054867,A801364254;27236669;10;0;
300100183251,A801364432;38366057;10;0;
220100065535,0359006289;27065119;20;0;
210100200952,A801364644;36891605;10;0;
185400224466,A801364652;40012376;10;0;
300100183252,0359006299;38366058;20;0;
220100065535,A801364961;27065119;10;0;
300100183252,A801365195;38366058;10;0;
031500270206,0359006379;45368282;20;0;
120900174275,0359006385;825067718;20;0;
070800002151,0359006398;34212136;20;0;
031500270206,A801366036;45368282;10;0;
120900174275,A801366078;825067718;10;0;
220100065536,0359006408;27065120;20;0;
280100133558,0359006416;41032861;20;0;
070800002151,A801366379;34212136;10;0;
180900101743,0359006433;22841200;20;0;
220100065536,A801366581;27065120;10;0;
280100133558,A801366866;41032861;10;0;
280100133559,0359006458;41032862;20;0;
390100177173,A801366971;38271213;10;0;
180900101743,A801366997;22841200;10;0;
320800015659,0359006482;34055631;20;0;
280100133559,A801367139;41032862;10;0;
189900095032,0359006493;33939217;20;0;
192900056073,0359006510;30755207;20;0;
320800015659,A801367359;34055631;10;0;
189900095032,A801367448;33939217;10;0;
192900056073,A801367684;30755207;10;0;
188200021565,0359006582;7427780;20;0;
300100183253,0359006600;38366059;20;0;
188200021565,A801368541;7427780;10;0;
160100375505,0359006628;43257071;20;0;
300100183253,A801368842;38366059;10;0;
316201070471,0359006638;818256068;20;0;
160100375505,A801368999;43257071;10;0;
316201070471,A801369084;818256068;10;0;
209200003365,0359006676;41303600;20;0;
021500016763,0359006695;31616573;20;0;
130452098568,0359006710;6884973;20;0;
193000027887,0359006716;31227719;20;0;
021500016763,A801369806;31616573;10;0;
080100202070,0359006733;37979550;20;0;
193000027887,A801370035;31227719;10;0;
080100202070,A801370302;37979550;10;0;
030680210647,0359006768;42812969;20;0;
252000063079,0359006783;20262779;20;0;
390100177175,0359006788;38271215;20;0;
030680210647,A801370726;42812969;10;0;
252000063079,A801370873;20262779;10;0;
121500103246,0359006803;46003295;20;0;
390100177175,A801370904;38271215;10;0;
030180634435,0359006816;815092100;20;0;
300100183255,0359006821;38366060;20;0;
121500103246,A801371073;46003295;10;0;
030180634435,A801371243;815092100;10;0;
300100183255,A801371251;38366060;10;0;
121200468628,0359006852;39833067;20;0;
390100177176,A801371463;38271216;10;0;
121200468628,A801371489;39833067;10;0;
020700055909,0359006922;26842308;20;0;
031500270208,0359006930;45368285;20;0;
031500270208,A801372566;45368285;10;0;
183588163043,0359006986;7180952;20;0;
183588163043,A801373075;7180952;10;0;
100600041321,0359007015;25841747;20;0;
120800255185,0359007034;42636459;20;0;
100600041321,A801373300;25841747;10;0;
120800255185,A801373457;42636459;10;0;
300100183256,0359007055;38366061;20;0;
120412229200,0359007073;36796462;20;0;
300100183256,A801373724;38366061;10;0;
120412229200,A801373928;36796462;10;0;
090100259518,0359007110;39384321;20;0;
031500270209,0359007126;45368286;20;0;
121800011642,0359007128;39411632;20;0;
090100259518,A801374291;39384321;10;0;
121800011642,A801374550;39411632;10;0;
329900009615,0359007189;40909618;20;0;
329900009615,A801375271;40909618;10;0;
121900017781,0359007222;39510058;20;0;
182100124060,0359007246;5084348;20;0;
121900017781,A801375645;39510058;10;0;
182100124060,A801375938;5084348;10;0;
121400145671,0359007277;38144720;20;0;
300100183257,0359007280;38366062;20;0;
120800255186,0359007287;42636460;20;0;
121400145671,A801376285;38144720;10;0;
300100183257,A801376382;38366062;10;0;
120800255186,A801376439;42636460;10;0;
121500103247,0359007319;46003296;20;0;
120800255187,0359007324;42636461;20;0;
121500103247,A801376895;46003296;10;0;
182000001707,0359007353;41901702;20;0;
120800255187,A801376942;42636461;10;0;
171000001520,0359007359;43901520;20;0;
130700070470,0359007367;29070158;20;0;
182000001707,A801377184;41901702;10;0;
171000001520,A801377257;43901520;10;0;
130700070470,A801377312;29070158;10;0;
329900009616,0359007391;40909619;20;0;
181000068241,0359007393;26568356;20;0;
181000068241,A801377639;26568356;10;0;
103400069070,0359007423;12165865;20;0;
103400069070,A801377930;12165865;10;0;
300100183258,0359007454;38366063;20;0;
189900095033,0359007459;33939218;20;0;
090100259519,0359007467;39384322;20;0;
300100183258,A801378326;38366063;10;0;
189900095033,A801378376;33939218;10;0;
390100177177,0359007495;38271217;20;0;
090100259519,A801378520;39384322;10;0;
120800255189,0359007509;42636463;20;0;
184600285899,0359007514;37632697;20;0;
390100177177,A801378821;38271217;10;0;
120800255189,A801378936;42636463;10;0;
184600285899,A801379021;37632697;10;0;
120800255188,0359007556;42636462;20;0;
120412229201,0359007563;36796463;20;0;
251600097589,0359007566;14597721;20;0;
300100183259,0359007571;38366065;20;0;
121200468629,0359007580;39833068;20;0;
120800255188,A801379364;42636462;10;0;
120412229201,A801379568;36796463;10;0;
251600097589,A801379576;14597721;10;0;
300100183259,A801379623;38366065;10;0;
121200468629,A801379699;39833068;10;0;
208600030190,0359007632;33730091;20;0;
300100183260,0359007641;38366066;20;0;
121200468630,0359007646;39833069;20;0;
208600030190,A801380161;33730091;10;0;
193900035221,0359007665;28635066;20;0;
120322145791,0359007669;38014682;20;0;
300100183260,A801380250;38366066;10;0;
121200468630,A801380349;39833069;10;0;
160300011702,0359007676;40811700;20;0;
193900035221,A801380535;28635066;10;0;
120322145791,A801380551;38014682;10;0;
121200468631,0359007699;39833070;20;0;
160300011702,A801380682;40811700;10;0;
037100126401,0359007706;45502561;20;0;
121200468631,A801380886;39833070;10;0;
037100126401,A801381141;45502561;10;0;
020400028463,0359007738;10725359;20;0;
252300035919,0359007744;24735793;20;0;
260500003960,0359007752;43103955;20;0;
183400230398,0359007751;36684342;20;0;
020400028463,A801381395;10725359;10;0;
252300035919,A801381450;24735793;10;0;
260500003960,A801381612;43103955;10;0;
183400230398,A801381620;36684342;10;0;
120800255190,0359007785;42636465;20;0;
120800255190,A801381921;42636465;10;0;
121200468632,0359007807;39833071;20;0;
130100093345,0359007812;7682735;20;0;
031500270211,0359007817;45368288;20;0;
121200468632,A801382359;39833071;10;0;
130100093345,A801382391;7682735;10;0;
031500270211,A801382511;45368288;10;0;
120322015775,0359007928;2797138;20;0;
300100183261,0359007931;38366067;20;0;
300100183261,A801383842;38366067;10;0;
121200468633,A801384034;39833072;10;0;
130800074806,0359007997;29744922;20;0;
020109039001,0359008001;15250099;20;0;
130800074806,A801384416;29744922;10;0;
300100183262,0359008017;38366068;20;0;
020109039001,A801384505;15250099;10;0;
252200013945,0359008031;24613873;20;0;
300100183262,A801384678;38366068;10;0;
252200013945,A801384856;24613873;10;0;
030250297113,0359008072;36936685;20;0;
030250297113,A801385357;36936685;10;0;
300100183263,0359008094;38366069;20;0;
300100183265,0359008103;38366070;20;0;
188188194106,0359008111;20973285;20;0;
300100183263,A801385705;38366069;10;0;
030400080462,0359008131;11173756;20;0;
300100183265,A801385860;38366070;10;0;
188188194106,A801385909;20973285;10;0;
121200468635,0359008140;39833073;20;0;
198800963780,0359008148;26275799;20;0;
030400080462,A801386117;11173756;10;0;
121200468635,A801386248;39833073;10;0;
198800963780,A801386264;26275799;10;0;
120200188700,0359008178;819683736;20;0;
130100093346,0359008181;7682736;20;0;
120200188700,A801386604;819683736;10;0;
130100093346,A801386735;7682736;10;0;
130100093347,0359008206;7682737;20;0;
160200016155,0359008226;35416150;20;0;
130100093347,A801387252;7682737;10;0;
160200016155,A801387367;35416150;10;0;
198800963781,0359008260;26275800;20;0;
198800963781,A801387715;26275800;10;0;
150200695109,0359008294;17290045;20;0;
160200016156,0359008295;35416151;20;0;
080100202071,0359008315;37979551;20;0;
150200695109,A801388258;17290045;10;0;
160200016156,A801388274;35416151;10;0;
080100202071,A801388525;37979551;10;0;
120800255191,0359008352;42636466;20;0;
120800255191,A801388787;42636466;10;0;
390100177178,0359008403;38271218;20;0;
252200013946,0359008402;24613875;20;0;
031500270212,0359008404;45368289;20;0;
100700027038,0359008413;29226849;20;0;
252200013946,A801389327;24613875;10;0;
031500270212,A801389351;45368289;10;0;
390100177178,A801389369;38271218;10;0;
100700027038,A801389513;29226849;10;0;
020900025332,A801389589;31725219;10;0;
160200016157,0359008463;35416152;20;0;
220200109950,0359008476;9895777;20;0;
184800120457,0359008479;45003498;20;0;
160200016157,A801390001;35416152;10;0;
300100183266,0359008500;38366071;20;0;
080100202073,0359008510;37979553;20;0;
220200109950,A801390205;9895777;10;0;
184800120457,A801390255;45003498;10;0;
121000190588,A801390289;41406620;10;0;
251700046186,0359008523;14645537;20;0;
300100183266,A801390433;38366071;10;0;
080100202073,A801390530;37979553;10;0;
251700046186,A801390645;14645537;10;0;
209100003470,0359008584;40703363;20;0;
230100181051,0359008602;820473893;20;0;
209100003470,A801391560;40703363;10;0;
390100177179,0359008610;38271219;20;0;
120800255192,0359008612;42636467;20;0;
300100183267,0359008617;38366072;20;0;
209100003471,0359008623;40703365;20;0;
